Ground Truth, TAD
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
40, 80
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 120
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
100, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
40, 200
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
60, 50
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
90, 80
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
50, 75
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
70, 50
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
15, 20
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
50, 100
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
600, 600
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
4000, 4000
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
100, 100
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
40, 40
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
60, 60
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
90, 90
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
50, 50
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
70, 70
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
15, 15
50, 10
50, 30
50, 50
50, 30
50, 50
50, 50
50, 30
50, 30
50, 30
50, 30
50, 10
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 10
50, 30
50, 50
50, 30
50, 50
50, 50
50, 30
50, 30
50, 30
50, 30
50, 10
50, 10
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 30
50, 10
50, 30
50, 30
50, 30
50, 30
50, 10
50, 10
50, 50
50, 30
50, 10
50, 50
50, 50
50, 30
50, 30
50, 30
50, 30
50, 30
50, 50
50, 30
50, 30
50, 30
50, 30
50, 30
50, 50
50, 30
50, 30
50, 30
50, 10
50, 30
50, 30
50, 10
50, 30
50, 50
50, 10
50, 30
50, 30
50, 30
50, 10
50, 30
50, 30
50, 10
50, 30
50, 30
50, 30
50, 10
50, 10
50, 30
50, 50
50, 10
50, 30
50, 30
50, 30
50, 30
50, 10
50, 10
50, 30
50, 50
50, 30
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
200, 600
